0-1-2-3-4,0.955556,0.955556,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.955556,0.955556,0.99899,0.99899,0.99697,0.99899,0.99899,0.99899,0.99697,0.99899,0.99899,0.99899,0.99798,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99798,0.99899,0.955556,0.955556,0.99899,0.99899,0.99899,0.99697,0.99899,0.99899,0.99899,0.99697,0.99899,0.99899,0.99899,0.99798,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99798,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,1,1,1,0.99899,1,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99697,0.99899,0.99899,0.99899,0.99899,1,1,0.99798,1,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,1,0.99899,0.99899,0.99697,0.99899,0.99899,0.99899,1,1,1,0.99798,1,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,0.99899,0.99899,1,1,1,0.99899,0.99899,0.99899,0.99899,1,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99697,0.99899,1,1,0.99798,1,0.99899,0.99899,0.99899,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,1,0.99899,0.99899,0.99697,1,1,1,0.99798,0.99899,0.99899,0.99899,1,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,0.99899,0.99899,1,1,1,0.99899,1,1,1,0.99899,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99798,0.99899,1,1,0.99899,1,1,1,0.99899,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99798,1,1,1,0.99899,1,1,1,0.99899,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,0.99899,1,1,1,0.99899,1,1,1,0.99899,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,0.99899,0.99798,0.99899,1,1,0.99899,1,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,0.99899,0.99899,0.99798,1,1,1,0.99899,1,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899
0-1-2-3-5,0.955556,0.955556,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.955556,0.955556,0.99899,0.99899,0.99697,0.99899,0.99899,0.99899,0.99697,0.99899,0.99899,0.99899,0.99798,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99798,0.99899,0.955556,0.955556,0.99899,0.99899,0.99899,0.99697,0.99899,0.99899,0.99899,0.99697,0.99899,0.99899,0.99899,0.99798,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,0.99798,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,1,0.99899,1,1,1,0.99899,1,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99697,0.99899,0.99899,0.99899,0.99899,1,1,0.99798,1,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,1,0.99899,0.99899,0.99697,0.99899,0.99899,0.99899,1,1,1,0.99798,1,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,0.99899,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,0.99899,1,1,0.99899,0.99899,0.99899,1,0.99899,1,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99697,0.99899,1,1,0.99798,1,0.99899,0.99899,0.99899,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,1,0.99899,0.99899,0.99697,1,1,1,0.99798,0.99899,0.99899,0.99899,1,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,0.99899,1,1,1,0.99899,1,1,0.99899,0.99899,0.99899,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99798,0.99899,1,1,0.99899,1,1,1,0.99899,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99798,1,1,1,0.99899,1,1,1,0.99899,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,0.99899,1,1,1,0.99899,1,1,1,0.99899,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,0.99899,0.99798,0.99899,1,1,0.99899,1,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899,0.99899,0.99899,0.99798,1,1,1,0.99899,1,1,1,0.99899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,0.99899,0.99899
